0.672316,0.311273,1
0.680754,0.470194,1
0.678642,0.867208,0
0.757619,0.701273,0
0.415476,0.0418392,1
0.940992,0.45585,1
0.454613,0.96568,0
0.943126,0.178955,1
0.811119,0.0854233,1
0.85219,0.870052,0
0.771035,0.592684,1
0.0616019,0.468475,1
0.0265252,0.0960122,1
0.488738,0.367562,1
0.358027,0.0202334,1
0.177478,0.0303426,1
0.331507,0.858232,0
0.500537,0.0101486,1
0.725439,0.258156,1
0.711421,0.140915,1
0.299995,0.652413,1
0.596766,0.754608,1
0.618093,0.539891,1
0.933563,0.429212,1
0.625315,0.785753,0
0.299263,0.39635,1
0.378437,0.360865,1
0.864825,0.404962,1
0.456878,0.353562,1
0.772525,0.814905,0
0.373796,0.950002,0
0.845247,0.705303,0
0.808234,0.345784,1
0.715451,0.533674,1
0.60394,0.426873,1
0.674589,0.903934,0
0.0792858,0.271354,1
0.658542,0.697379,1
0.811246,0.592105,1
0.12659,0.436561,1
0.377858,0.425854,1
0.83291,0.756295,0
0.786719,0.697735,0
0.161257,0.243597,1
0.0512974,0.933782,0
0.0585014,0.425093,1
0.883784,0.903749,0
0.130396,0.692018,0
0.249532,0.845847,0
0.225691,0.853472,0
0.27272,0.90028,0
0.757406,0.352006,1
0.171635,0.415949,1
0.0493842,0.982881,0
0.00805367,0.175975,1
0.419441,0.385912,1
0.601828,0.252352,1
0.142207,0.388548,1
0.950087,0.303464,1
0.632145,0.00138397,1
0.237246,0.690646,1
0.426477,0.12103,1
0.594395,0.556873,1
0.813048,0.843927,0
0.40272,0.038739,1
0.697399,0.67544,1
0.939019,0.454805,1
0.0274455,0.110654,1
0.870754,0.0768298,1
0.0935348,0.878808,0
0.252804,0.512976,1
0.26472,0.854633,0
0.765328,0.406926,1
0.243181,0.715414,0
0.71039,0.875325,0
0.716798,0.947636,0
0.565971,0.143276,1
0.0686657,0.160366,1
0.700149,0.881713,0
0.00429273,0.102869,1
0.920452,0.701692,0
0.778309,0.859472,0
0.156497,0.805754,0
0.970126,0.0272515,1
0.882584,0.0636605,1
0.906059,0.135388,1
0.576637,0.170779,1
0.990021,0.341964,1
0.577705,0.233202,1
0.0573788,0.288096,1
0.108527,0.774177,0
0.235732,0.674498,1
0.917453,0.304398,1
0.834864,0.617601,1
0.186111,0.839157,0
0.72047,0.106563,1
0.540848,0.498779,1
0.966035,0.697346,0
0.304533,0.93616,0
0.724597,0.187117,1
0.999821,0.630656,0
0.322506,0.576458,1
0.801435,0.312527,1
0.918422,0.379141,1
0.545729,0.975801,0
0.667237,0.654256,1
0.749978,0.902969,0
0.328754,0.667431,1
0.207366,0.163618,1
0.285032,0.393477,1
0.00277448,0.00550224,1
0.50004,0.543623,1
0.504281,0.466075,1
0.240969,0.808814,0
0.402236,0.965566,0
0.995932,0.402057,1
0.596222,0.318437,1
0.978514,0.397658,1
0.630964,0.896936,0
0.776799,0.176693,1
0.872737,0.444035,1
0.830949,0.622715,1
0.347004,0.159703,1
0.290146,0.554371,1
0.323321,0.575178,1
0.947848,0.326095,1
0.58068,0.447889,1
0.869718,0.0849616,1
0.913964,0.110687,1
0.893776,0.316199,1
0.0762522,0.889707,0
0.718256,0.672474,1
0.208145,0.696771,0
0.0701321,0.839109,0
0.593707,0.846931,0
0.0158017,0.466444,1
0.290966,0.84675,0
0.0891595,0.63797,0
0.00645322,0.379306,1
0.192341,0.329774,1
0.954484,0.140189,1
0.655869,0.535164,1
0.588078,0.525587,1
0.620126,0.502041,1
0.636273,0.513902,1
0.818241,0.712526,0
0.403609,0.536497,1
0.385,0.611754,1
0.233268,0.455132,1
0.450863,0.826975,0
0.302063,0.466665,1
0.293419,0.593029,1
0.313415,0.382578,1
0.231,0.319868,1
0.761884,0.423341,1
0.649642,0.716368,1
0.56353,0.305511,1
0.251532,0.151608,1
0.831098,0.871658,0
0.653649,0.467372,1
0.38556,0.47189,1
0.179897,0.78917,0
0.00838707,0.564897,0
0.400924,0.241655,1
0.0200295,0.851787,0
0.0686294,0.322092,1
0.318452,0.362048,1
0.915122,0.631867,0
0.744627,0.146121,1
0.951735,0.506511,1
0.569462,0.601377,1
0.222878,0.132992,1
0.906889,0.474411,1
0.284599,0.737987,0
0.346069,0.938248,0
0.205358,0.73163,0
0.410138,0.385255,1
0.5208,0.418525,1
0.950153,0.921724,0
0.66018,0.970182,0
0.773511,0.728809,0
0.292275,0.0919623,1
0.0908573,0.207396,1
0.723829,0.835484,0
0.353517,0.675564,1
0.341994,0.922979,0
0.276942,0.564873,1
0.0559707,0.18383,1
0.0392836,0.34057,1
0.921817,0.385353,1
0.278818,0.127175,1
0.116983,0.688956,0
0.512431,0.637782,1
0.107481,0.462584,1
0.559506,0.767661,1
0.432766,0.333017,1
0.49647,0.725041,1
0.424979,0.587327,1
0.932437,0.148808,1
0.422811,0.285955,1
0.824372,0.764805,0
0.208934,0.101314,1
0.329678,0.264904,1
0.285145,0.368962,1
0.605474,0.206962,1
0.754315,0.884292,0
0.334137,0.871297,0
0.573248,0.846568,0
0.509079,0.680729,1
0.309152,0.0685853,1
0.448389,0.741918,1
0.401602,0.944859,0
0.466959,0.826581,0
0.532186,0.399396,1
0.975389,0.954997,0
0.685351,0.799761,0
0.719802,0.894284,0
0.901075,0.0494797,1
0.159189,0.18622,1
0.418441,0.764663,1
0.393182,0.172756,1
0.648955,0.72732,1
0.044053,0.222203,1
0.573888,0.553132,1
0.902931,0.88304,0
0.621718,0.35132,1
0.624959,0.0233194,1
0.296179,0.0919176,1
0.8499,0.828365,0
0.491314,0.825289,0
0.783362,0.176665,1
0.62505,0.503163,1
0.0709491,0.526125,1
0.552643,0.230138,1
0.712345,0.971084,0
0.994801,0.105528,1
0.14384,0.643756,0
0.832847,0.187893,1
0.865959,0.406735,1
0.741025,0.76889,0
0.289776,0.362743,1
0.120211,0.914734,0
0.386062,0.41639,1
0.00665192,0.235962,1
0.244755,0.497966,1
0.0612512,0.0281166,1
0.67463,0.686301,1
0.53128,0.745579,1
0.212426,0.0839229,1
0.975717,0.924772,0
0.0550072,0.970518,0
0.0302994,0.198847,1
0.614275,0.863147,0
0.38674,0.480234,1
0.269882,0.127766,1
0.249124,0.559658,1
0.490509,0.369335,1
0.474392,0.876571,0
0.785725,0.481044,1
0.112534,0.0304799,1
0.97901,0.173785,1
0.0585966,0.65364,0
0.860086,0.589876,1
0.39922,0.0725121,1
0.673799,0.374937,1
0.997284,0.728807,0
0.345456,0.0275832,1
0.927654,0.95973,0
0.89073,0.314394,1
0.439964,0.160612,1
0.44216,0.689088,1
0.72027,0.932668,0
0.0584225,0.194663,1
0.80924,0.844147,0
0.675707,0.921773,0
0.874627,0.654717,0
0.0955579,0.933224,0
0.308357,0.955644,0
0.5231,0.707577,1
0.0281557,0.1969,1
0.0825142,0.0254395,1
0.925706,0.42797,1
0.0530227,0.85336,0
0.3877,0.943753,0
0.167754,0.827664,0
0.104365,0.609914,0
0.516751,0.824635,0
0.542582,0.575174,1
0.0192979,0.351822,1
0.419321,0.695005,1
0.273595,0.293948,1
0.349722,0.369153,1
0.227172,0.658079,1
0.324796,0.750272,1
0.365656,0.352952,1
0.947172,0.44817,1
0.378392,0.872878,0
0.87614,0.431414,1
0.726238,0.26384,1
0.375167,0.893992,0
0.0915034,0.479532,1
0.503906,0.608255,1
0.304167,0.0464885,1
0.183428,0.323465,1
0.39831,0.60275,1
0.01847,0.671905,0
0.896698,0.368192,1
0.0410578,0.12387,1
0.0262705,0.365854,1
0.874143,0.391926,1
0.718806,0.821315,0
0.840097,0.0971979,1
0.694193,0.716236,1
0.528612,0.420432,1
0.980076,0.903779,0
0.314424,0.0715797,1
0.383311,0.81833,0
0.679834,0.687479,1
0.864819,0.863263,0
0.0109439,0.263129,1
0.466012,0.0294139,1
0.935034,0.36271,1
0.397606,0.976092,0
0.486581,0.423876,1
0.341946,0.360723,1
0.815803,0.0607526,1
0.182038,0.655899,0
0.157951,0.876231,0
0.372136,0.686563,1
0.296663,0.352212,1
0.590342,0.611087,1
0.423792,0.973653,0
0.429417,0.103626,1
0.661132,0.294236,1
0.966889,0.672076,0
0.557365,0.432901,1
0.70149,0.4924,1
0.795612,0.0990955,1
0.468492,0.282192,1
0.522972,0.810438,0
0.642916,0.338774,1
0.871191,0.824953,0
0.994673,0.0291413,1
0.701185,0.366809,1
0.715704,0.997847,0
0.719021,0.306046,1
0.608934,0.142812,1
0.2797,0.0383511,1
0.246438,0.940832,0
0.332587,0.213327,1
0.612908,0.889952,0
0.646229,0.314398,1
0.382352,0.441841,1
0.413493,0.850844,0
0.724033,0.936465,0
0.661282,0.366949,1
0.275239,0.532473,1
0.191902,0.269912,1
0.561614,0.893087,0
0.636721,0.277318,1
0.890934,0.355742,1
0.583364,0.499868,1
0.498554,0.863064,0
0.538219,0.744992,1
0.803896,0.870806,0
0.95832,0.416803,1
0.760759,0.604549,1
0.731201,0.143111,1
0.0463895,0.144695,1
0.993954,0.770423,0
0.0811597,0.655236,0
0.137371,0.356399,1
0.187709,0.329274,1
0.626311,0.749323,1
0.222361,0.263032,1
0.0266407,0.113295,1
0.618774,0.610005,1
0.613163,0.117328,1
0.473069,0.151382,1
0.86232,0.276964,1
0.0221881,0.82064,0
0.693767,0.782947,0
0.425189,0.424969,1
0.926057,0.471579,1
0.569664,0.920012,0
0.242001,0.650823,1
0.575248,0.379373,1
0.00722211,0.762957,0
0.708647,0.633533,1
0.512279,0.931007,0
0.896565,0.53892,1
0.0443018,0.515339,1
0.148925,0.657465,0
0.632667,0.621993,1
0.808846,0.494988,1
0.898957,0.831034,0
0.315628,0.592725,1
0.613981,0.740817,1
0.0176938,0.540038,0
0.212395,0.587357,1
0.46005,0.454397,1
0.238181,0.0352975,1
0.83377,0.245403,1
0.798254,0.542416,1
0.878936,0.310533,1
0.473423,0.775501,1
0.849453,0.517725,1
0.29084,0.998378,0
0.17519,0.923507,0
0.620372,0.984036,0
0.418495,0.519329,1
0.81507,0.734123,0
0.112054,0.429051,1
0.47494,0.129748,1
0.96909,0.687335,0
0.717105,0.429139,1
0.141732,0.955286,0
0.464437,0.975501,0
0.200689,0.262691,1
0.517918,0.0796244,1
0.573224,0.991341,0
0.855126,0.422678,1
0.509066,0.145966,1
0.421056,0.684255,1
0.0694732,0.0414276,1
0.668291,0.487968,1
0.560757,0.483362,1
0.222091,0.672811,1
0.912413,0.69703,0
0.802559,0.881502,0
0.384365,0.519664,1
0.310642,0.526097,1
0.47495,0.775078,1
0.501599,0.675638,1
0.0377692,0.0195162,1
0.755263,0.610993,1
0.010857,0.610388,0
0.033671,0.519923,0
0.756354,0.454727,1
0.204178,0.825827,0
0.496154,0.87247,0
0.313795,0.0569112,1
0.355831,0.535886,1
0.729722,0.268244,1
0.232917,0.532281,1
0.149746,0.617282,1
0.0519446,0.460388,1
0.143379,0.526894,1
0.235466,0.644978,1
0.202533,0.273235,1
0.664494,0.957795,0
0.884229,0.675351,0
0.568184,0.9179,0
0.195274,0.324538,1
0.372627,0.399452,1
0.150365,0.868781,0
0.271922,0.464161,1
0.925692,0.627753,0
4.67473e-05,0.655414,0
0.895997,0.232963,1
0.187695,0.0457432,1
0.850245,0.23964,1
0.506131,0.993624,0
0.766534,0.741597,0
0.638602,0.969067,0
0.0148327,0.303096,1
0.926862,0.899062,0
0.978447,0.495045,1
0.816961,0.173721,1
0.819583,0.189588,1
0.573174,0.969948,0
0.0583693,0.845096,0
0.434109,0.984062,0
0.472849,0.434155,1
0.639476,0.368846,1
0.667119,0.827171,0
0.414589,0.517364,1
0.0668107,0.92072,0
0.510988,0.833345,0
0.662317,0.14959,1
0.802411,0.67715,0
0.452686,0.729273,1
0.576211,0.431134,1
0.224318,0.393173,1
0.604855,0.0439012,1
0.582761,0.178029,1
0.0138493,0.64113,0
0.0231242,0.447958,1
0.625192,0.495973,1
0.882113,0.264668,1
0.864818,0.549232,1
0.0918386,0.279407,1
0.0665957,0.158649,1
0.200127,0.577584,1
0.991994,0.862444,0
0.727174,0.794405,0
0.539593,0.179861,1
0.523678,0.115805,1
0.610994,0.747996,1
0.508977,0.215849,1
0.791897,0.0917379,1
0.393878,0.805747,0
0.732868,0.417002,1
0.253704,0.35806,1
0.912975,0.135818,1
0.622727,0.777793,0
0.68505,0.714566,1
0.0572005,0.751645,0
0.873215,0.257327,1
0.329229,0.865209,0
0.119771,0.0564032,1
0.659614,0.659365,1
0.236264,0.183292,1
0.775169,0.847258,0
0.931288,0.284146,1
0.0631073,0.723185,0
0.375884,0.456985,1
0.528932,0.108752,1
0.873988,0.782636,0
0.466812,0.786963,1
0.918454,0.0895391,1
0.564756,0.603504,1
0.804105,0.621956,1
0.355149,0.67732,1
0.879284,0.684378,0
0.542529,0.999055,0
0.740781,0.202143,1
0.658419,0.977045,0
0.385435,0.433589,1
0.824303,0.316723,1
0.717735,0.88741,0
0.0399085,0.0936193,1
0.344396,0.568841,1
0.202372,0.218383,1
0.351477,0.669184,1
0.00534587,0.269931,1
0.758723,0.570102,1
0.873435,0.562827,1
0.192058,0.228584,1
0.240147,0.071342,1
0.912962,0.782676,0
0.0703968,0.653744,0
0.984819,0.728816,0
0.630789,0.370254,1
0.162405,0.455092,1
0.686977,0.88014,0
0.342502,0.726886,1
0.973759,0.686898,0
0.295726,0.176131,1
0.905281,0.647203,0
0.845314,0.910627,0
0.917134,0.604037,0
0.480729,0.790569,1
0.166864,0.672787,0
0.0191535,0.407012,1
0.744129,0.932116,0
0.189688,0.814526,0
0.58586,0.174507,1
0.543342,0.216648,1
0.544762,0.705747,1
0.67174,0.231739,1
0.585887,0.0142428,1
0.958624,0.559646,0
0.701141,0.254351,1
0.735777,0.606422,1
0.901554,0.581091,0
0.51705,0.818688,0
0.185128,0.997779,0
0.609258,0.351992,1
0.670566,0.628411,1
0.759004,0.414696,1
0.560527,0.948692,0
0.229222,0.146386,1
0.123199,0.772565,0
0.363035,0.667961,1
0.478312,0.034775,1
0.899699,0.0641984,1
0.0490178,0.858324,0
0.623844,0.750159,1
0.112674,0.359621,1
0.356581,0.0142283,1
0.940712,0.873631,0
0.832917,0.125839,1
0.87141,0.442174,1
0.477831,0.541976,1
0.0705852,0.236835,1
0.956672,0.631112,0
0.185527,0.185894,1
0.777498,0.308726,1
0.958459,0.140533,1
0.976686,0.43677,1
0.175308,0.876386,0
0.500969,0.224326,1
0.73471,0.124813,1
0.974485,0.847384,0
0.484434,0.331066,1
0.861613,0.425145,1
0.204697,0.694529,0
0.550985,0.0761068,1
0.136703,0.0288157,1
0.618083,0.207288,1
0.26565,0.574755,1
0.8384,0.451177,1
0.76065,0.615899,1
0.759903,0.719108,0
0.756432,0.736589,0
0.155879,0.93174,0
0.612975,0.656848,1
0.156066,0.347685,1
0.781661,0.13055,1
0.195069,0.266095,1
0.461616,0.0566816,1
0.69124,0.666313,1
0.751211,0.242225,1
0.74242,0.887914,0
0.271041,0.360503,1
0.0952024,0.536691,1
0.935258,0.933603,0
0.987868,0.695908,0
0.549502,0.747771,1
0.415016,0.305933,1
0.48436,0.570895,1
0.237673,0.0973354,1
0.227743,0.393739,1
0.44502,0.00940376,1
0.524289,0.640089,1
0.275499,0.985906,0
0.696771,0.966739,0
0.652219,0.447982,1
0.208964,0.394639,1
0.335896,0.480004,1
0.755142,0.431098,1
0.0166953,0.6904,0
0.364701,0.00456344,1
0.386309,0.914203,0
0.752334,0.801325,0
0.220136,0.236695,1
0.37222,0.457809,1
0.33403,0.599963,1
0.851548,0.77905,0
0.609367,0.375838,1
0.41914,0.884866,0
0.361743,0.11591,1
0.851604,0.0139623,1
0.563892,0.060568,1
0.408601,0.899788,0
0.540572,0.163743,1
0.330886,0.557268,1
0.854144,0.695586,0
0.561831,0.240452,1
0.609789,0.314165,1
0.0417773,0.829925,0
0.55086,0.413998,1
0.287735,0.88489,0
0.0139608,0.139283,1
0.66394,0.623328,1
0.515121,0.0830798,1
0.508193,0.876864,0
0.19899,0.359798,1
0.890826,0.762882,0
0.420366,0.299428,1
0.66267,0.960938,0
0.463171,0.993555,0
0.518205,0.317315,1
0.689142,0.0800364,1
0.557767,0.298931,1
0.394202,0.599544,1
0.128856,0.945062,0
0.0135416,0.416591,1
0.829952,0.0275024,1
0.555874,0.493892,1
0.65083,0.0709943,1
0.576972,0.159023,1
0.947858,0.775962,0
0.518821,0.838685,0
0.538844,0.939187,0
0.138113,0.201514,1
0.900125,0.601283,0
0.19507,0.41833,1
0.918598,0.884212,0
0.498366,0.476365,1
0.183143,0.892568,0
0.0759089,0.311999,1
0.83763,0.0894506,1
0.72859,0.667582,1
0.116953,0.284463,1
0.161474,0.767783,0
0.355457,0.738446,1
0.926807,0.303316,1
0.514408,0.445628,1
0.142001,0.0532526,1
0.384814,0.280113,1
0.254767,0.284939,1
0.881397,0.449837,1
0.703269,0.799995,0
0.334048,0.201635,1
0.276359,0.517191,1
0.0942032,0.352268,1
0.82919,0.931833,0
0.441719,0.557779,1
0.599415,0.558672,1
0.842242,0.760888,0
0.326455,0.1977,1
0.499334,0.253262,1
0.501016,0.0137424,1
0.698889,0.643016,1
0.066995,0.083704,1
0.92313,0.321762,1
0.368643,0.804526,0
0.771599,0.0719118,1
0.604521,0.105647,1
0.273547,0.88088,0
0.622838,0.36775,1
0.233149,0.452027,1
0.299583,0.674868,1
0.00980666,0.898998,0
0.233539,0.852049,0
0.659886,0.559995,1
0.0497487,0.159221,1
0.813256,0.550764,1
0.172963,0.512146,1
0.193781,0.239958,1
0.59585,0.11691,1
0.56172,0.964493,0
0.921436,0.333319,1
0.0364045,0.525957,0
0.438966,0.309952,1
0.406837,0.0618033,1
0.677702,0.639986,1
0.513831,0.977285,0
0.314854,0.523637,1
0.876283,0.548393,1
0.375686,0.536169,1
0.108388,0.425435,1
0.69539,0.921644,0
0.976199,0.868353,0
0.43379,0.16998,1
0.108311,0.0296396,1
0.28689,0.670031,1
0.994132,0.208326,1
0.00334977,0.0305368,1
0.734283,0.442315,1
0.340488,0.141121,1
0.504119,0.0181901,1
0.781107,0.0179495,1
0.995475,0.0959604,1
0.541587,0.871758,0
0.644354,0.917273,0
0.407927,0.752741,1
0.342709,0.103316,1
0.674385,0.318908,1
0.971669,0.108175,1
0.488888,0.0799802,1
0.137815,0.775778,0
0.750011,0.131947,1
0.984104,0.753361,0
0.162484,0.718388,0
0.195676,0.502972,1
0.859508,0.699795,0
0.521162,0.640615,1
0.717745,0.516637,1
0.736575,0.259331,1
0.388395,0.380929,1
0.176605,0.796322,0
0.13367,0.519313,1
0.899638,0.808056,0
0.838221,0.871307,0
0.916231,0.327109,1
0.951287,0.0540453,1
0.102887,0.701299,0
0.185992,0.0869917,1
0.45466,0.348476,1
0.805379,0.650336,1
0.851448,0.664888,0
0.350131,0.37261,1
0.305503,0.0678755,1
0.889248,0.0420781,1
0.327207,0.277642,1
0.423007,0.503812,1
0.0739641,0.556677,0
0.0231254,0.973602,0
0.364733,0.861347,0
0.844909,0.280963,1
0.188456,0.796197,0
0.335009,0.291344,1
0.497495,0.521001,1
0.378336,0.952155,0
0.869477,0.183715,1
0.602491,0.720925,1
0.848602,0.952622,0
0.0935357,0.154105,1
0.0204971,0.982783,0
0.196183,0.347704,1
0.260426,0.61919,1
0.851516,0.33439,1
0.175868,0.874641,0
0.307992,0.540601,1
0.735988,0.152901,1
0.821564,0.924444,0
0.949098,0.156573,1
0.215788,0.446593,1
0.677574,0.594124,1
0.398748,0.547051,1
0.777839,0.00123832,1
0.267976,0.626441,1
0.95386,0.361512,1
0.780546,0.974357,0
0.344295,0.976729,0
0.322061,0.604721,1
0.59592,0.173577,1
0.939111,0.771787,0
0.0482182,0.247103,1
0.312388,0.784206,0
0.400004,0.133952,1
0.708651,0.349102,1
0.290525,0.924439,0
0.795695,0.968099,0
0.518563,0.194442,1
0.515149,0.296402,1
0.195681,0.783126,0
0.922843,0.14954,1
0.144637,0.703389,0
0.123897,0.488933,1
0.680118,0.445958,1
0.0936535,0.276038,1
0.619535,0.0327643,1
0.0478255,0.667754,0
0.279867,0.360213,1
0.45196,0.679871,1
0.494166,0.160611,1
0.0289725,0.78469,0
0.0850497,0.824667,0
0.752789,0.603613,1
0.0191094,0.267938,1
0.900014,0.21479,1
0.051064,0.822857,0
0.36433,0.195701,1
0.526246,0.488228,1
0.684634,0.206364,1
0.934186,0.778287,0
0.482402,0.553722,1
0.811052,0.530228,1
0.221475,0.0909188,1
0.890441,0.673435,0
0.77079,0.384607,1
0.834046,0.799762,0
0.169297,0.919095,0
0.624429,0.922086,0
0.522708,0.643539,1
0.190024,0.422722,1
0.858329,0.241088,1
0.245579,0.222659,1
0.43679,0.771825,1
0.710887,0.121424,1
0.978189,0.645073,0
0.899711,0.460591,1
0.198795,0.710763,0
0.990819,0.42027,1
0.801682,0.88126,0
0.0937051,0.572471,1
0.265867,0.927751,0
0.372233,0.435164,1
0.846846,0.996663,0
0.35725,0.369554,1
0.640201,0.547274,1
0.792276,0.49853,1
0.788362,0.0378547,1
0.721189,0.225152,1
0.809679,0.432076,1
0.346576,0.787868,0
0.0771494,0.246287,1
0.248459,0.275944,1
0.95705,0.239278,1
0.696214,0.758731,0
0.120538,0.78992,0
0.331203,0.386404,1
0.71767,0.703436,1
0.821568,0.564516,1
0.700099,0.178818,1
0.93407,0.3403,1
0.726091,0.726346,0
0.83883,0.514454,1
0.764201,0.560019,1
0.739606,0.57388,1
0.992096,0.0861812,1
0.361748,0.0692449,1
0.332468,0.610207,1
0.345189,0.289518,1
0.849485,0.0414036,1
0.0482491,0.970022,0
0.831323,0.379452,1
0.356427,0.548993,1
0.082888,0.177995,1
0.11351,0.782987,0
0.356812,0.0475797,1
0.123287,0.0829036,1
0.773926,0.962118,0
0.597357,0.538126,1
0.522137,0.336963,1
0.112006,0.514233,1
0.423144,0.473754,1
0.583477,0.755612,1
0.0839606,0.928667,0
0.0451298,0.933445,0
0.97007,0.0933789,1
0.903468,0.801393,0
0.472831,0.259894,1
0.350387,0.555719,1
0.437889,0.463897,1
0.338706,0.794701,0
0.511476,0.461993,1
0.877604,0.285402,1
0.424111,0.474962,1
0.823528,0.946248,0
0.811925,0.935534,0
0.46048,0.235069,1
0.409287,0.0439578,1
0.990681,0.493248,0
0.972624,0.0358107,1
0.426693,0.942695,0
0.12919,0.330161,1
0.744088,0.60202,1
0.590055,0.094475,1
0.157739,0.0279436,1
0.558372,0.496445,1
0.822644,0.0698478,1
0.958438,0.700249,0
0.35525,0.382548,1
0.175211,0.178777,1
0.328796,0.987135,0
0.114311,0.789277,0
0.222204,0.523598,1
0.833234,0.212885,1
0.0168465,0.805859,0
0.248696,0.44354,1
0.748554,0.377885,1
0.773701,0.492642,1
0.979906,0.363756,1
0.587117,0.137645,1
0.391699,0.145488,1
0.63409,0.214344,1
0.215336,0.592527,1
0.914593,0.570586,0
0.975076,0.0898031,1
0.749363,0.303872,1
0.0769383,0.863674,0
0.0931487,0.299142,1
0.387273,0.926383,0
0.512027,0.404119,1
0.732242,0.760723,0
0.847659,0.480796,1
0.138608,0.62136,0
0.973438,0.118514,1
0.985115,0.560554,0
0.256159,0.376815,1
0.706043,0.890248,0
0.591158,0.921379,0
0.482776,0.505751,1
0.491965,0.457852,1
0.595554,0.241328,1
0.761724,0.672492,1
0.105002,0.854872,0
0.971635,0.492275,1
0.781256,0.483662,1
0.896394,0.513498,1
0.244385,0.744053,0
0.994294,0.382993,1
0.365413,0.967731,0
0.501508,0.350528,1
0.528285,0.757666,1
0.727342,0.234328,1
0.647915,0.318501,1
0.155707,0.130691,1
0.824251,0.647672,0
0.588542,0.419805,1
0.889,0.350266,1
0.0922975,0.994002,0
0.205139,0.0639321,1
0.486277,0.986394,0
0.547594,0.382671,1
0.499892,0.791979,1
0.126724,0.494186,1
0.174973,0.492137,1
0.461917,0.67648,1
0.842664,0.990202,0
0.434146,0.570007,1
0.22453,0.0820612,1
0.888508,0.380237,1
0.212752,0.712759,0
0.0279095,0.801294,0
0.132564,0.916909,0
0.15156,0.224862,1
0.910912,0.356699,1
0.288794,0.397189,1
0.343093,0.836388,0
0.779859,0.842985,0
0.628367,0.906583,0
0.337171,0.80334,0
0.39872,0.799087,0
0.47982,0.241384,1
0.789289,0.913966,0
0.811391,0.0138196,1
0.996027,0.699899,0
0.394057,0.208779,1
0.412658,0.421966,1
0.0100736,0.545223,0
0.338876,0.161634,1
0.770085,0.249787,1
0.518333,0.0588787,1
0.646976,0.861426,0
0.895267,0.426835,1
0.704411,0.523634,1
0.333419,0.0415819,1
0.326974,0.732139,1
0.840669,0.806794,0
0.973523,0.629959,0
0.72076,0.784915,0
0.643778,0.716788,1
0.484814,0.0378352,1
0.925567,0.897472,0
0.459802,0.935641,0
0.442694,0.798678,0
0.0972745,0.212779,1
0.0484651,0.615607,0
0.271658,0.695441,1
